time,x_true,y_true,v_true,yaw_true,nkf_x,nkf_y,nkf_v,nkf_yaw,ekf_x,ekf_y,ekf_v,ekf_yaw,ukf_x,ukf_y,ukf_v,ukf_yaw,nkf_xy_error,nkf_v_error,nkf_yaw_error,ekf_xy_error,ekf_v_error,ekf_yaw_error,ukf_xy_error,ukf_v_error,ukf_yaw_error
22.1,20.338,56.6222,3.07626,1.74705,19.6684,54.8374,2.78302,1.80831,19.6082,54.7473,2.76924,1.82639,19.7749,54.7675,2.786,1.84305,1.90625,0.293247,0.0612635,2.0119,0.307019,0.0793411,1.93825,0.290264,0.0960048
22.2,20.2841,56.925,3.07051,1.77744,19.7109,55.742,2.88414,1.80376,19.6292,55.6332,2.86508,1.82034,19.7817,55.6358,2.87688,1.83681,1.3146,0.186371,0.0263112,1.44836,0.205425,0.0428937,1.38367,0.193625,0.0593681
22.3,20.2211,57.2256,3.11431,1.77754,19.6912,56.2763,2.94282,1.82199,19.5789,56.1837,2.93304,1.84276,19.7191,56.1935,2.94956,1.86069,1.08717,0.171486,0.0444491,1.22394,0.181267,0.065224,1.14767,0.164744,0.0831544
22.4,20.1572,57.5304,3.10248,1.77653,19.672,56.7655,2.97666,1.82239,19.5488,56.6629,2.9637,1.84208,19.6792,56.6655,2.9781,1.85991,0.905745,0.125827,0.0458634,1.05956,0.138782,0.0655471,0.988115,0.124386,0.0833773
22.5,20.0938,57.8341,3.13608,1.75153,19.5403,56.9754,2.97094,1.83319,19.4272,56.8758,2.95913,1.85205,19.5556,56.8809,2.97471,1.86985,1.0216,0.165147,0.0816539,1.16734,0.176954,0.100516,1.09461,0.16137,0.11832
22.6,20.0374,58.1426,3.1935,1.77824,19.8212,57.2171,2.95672,1.81871,19.6347,57.1041,2.93897,1.83957,19.7333,57.1015,2.95138,1.85832,0.95033,0.236779,0.0404658,1.11384,0.254535,0.0613293,1.08456,0.24212,0.0800745
22.7,19.9717,58.4551,3.21788,1.78834,19.7332,57.3657,2.94701,1.83457,19.5397,57.2628,2.93426,1.85698,19.6321,57.2672,2.95016,1.87638,1.11512,0.270878,0.0462279,1.26814,0.283626,0.0686329,1.23541,0.267724,0.0880407
22.8,19.9022,58.7693,3.21628,1.79364,19.8651,57.1636,2.85029,1.81599,19.6491,57.0391,2.82484,1.83604,19.7255,57.0367,2.8357,1.85539,1.60611,0.365989,0.0223534,1.74857,0.391443,0.0424081,1.74154,0.380584,0.0617524
22.9,19.8311,59.0829,3.24969,1.79802,19.797,57.3812,2.83698,1.81418,19.5939,57.2457,2.8058,1.831,19.667,57.2375,2.81391,1.84973,1.70213,0.412712,0.0161607,1.8525,0.44389,0.0329813,1.85277,0.435784,0.0517161
23,19.7579,59.3996,3.28156,1.77737,19.8747,57.9833,2.87784,1.79827,19.6638,57.8299,2.83708,1.81066,19.7248,57.8059,2.83864,1.82847,1.4211,0.403718,0.0209006,1.57248,0.444478,0.0332877,1.59401,0.44292,0.0511039
23.1,19.6906,59.7207,3.2577,1.77475,19.6338,58.1027,2.84228,1.79345,19.4973,57.9377,2.79206,1.79607,19.5743,57.9053,2.78803,1.81085,1.61908,0.41542,0.0186981,1.79351,0.465632,0.0213122,1.81919,0.469663,0.0360994
23.2,19.6246,60.0398,3.29564,1.77597,19.4594,58.767,2.90752,1.79847,19.3503,58.6077,2.85797,1.798,19.4303,58.5723,2.8529,1.81183,1.28345,0.388126,0.0225019,1.4581,0.437669,0.0220303,1.48024,0.44274,0.0358648
23.3,19.5575,60.3624,3.26945,1.79933,19.634,59.1237,2.90602,1.77819,19.5149,58.9622,2.85065,1.7723,19.5878,58.9189,2.84006,1.78372,1.24104,0.36343,0.0211394,1.40087,0.418795,0.0270326,1.44381,0.429384,0.0156045
23.4,19.4834,60.6809,3.20293,1.77673,19.6936,59.5614,2.93017,1.77494,19.5609,59.4029,2.8751,1.76841,19.6258,59.3576,2.86361,1.77945,1.13896,0.272757,0.00178674,1.28026,0.327828,0.00831968,1.33085,0.339321,0.0027138
23.5,19.4179,60.9944,3.08431,1.76929,19.5551,60.3922,3.0254,1.78462,19.4242,60.2386,2.97348,1.77957,19.482,60.1916,2.96308,1.79184,0.617585,0.0589116,0.0153316,0.755792,0.110833,0.0102792,0.805298,0.121235,0.0225495
23.6,19.3571,61.2968,3.09195,1.78761,19.3301,61.3781,3.14415,1.79466,19.2228,61.2302,3.09486,1.7888,19.28,61.1815,3.08503,1.80131,0.0857371,-0.0522035,0.0070499,0.149872,-0.00290962,0.00119169,0.138642,0.00691867,0.0136986
23.7,19.2906,61.5987,3.13624,1.78276,19.2824,61.8781,3.16905,1.78544,19.1997,61.7377,3.11844,1.77397,19.2639,61.6874,3.10563,1.78341,0.279513,-0.0328025,0.00267696,0.16607,0.017805,0.00879173,0.0926099,0.0306092,0.000652398
23.8,19.2246,61.9053,3.05228,1.78859,19.2192,62.3292,3.19608,1.79112,19.1346,62.1881,3.14636,1.78049,19.1921,62.1355,3.13403,1.7907,0.423937,-0.1438,0.00252524,0.296786,-0.0940775,0.00809876,0.232497,-0.0817485,0.00210549
23.9,19.1587,62.2033,3.08361,1.78313,19.1026,62.5702,3.20329,1.81893,18.9846,62.4126,3.15581,1.81744,19.0166,62.3539,3.14789,1.83379,0.371122,-0.119674,0.0358016,0.272186,-0.0721984,0.034312,0.206986,-0.0642754,0.0506679
24,19.0937,62.5048,3.13276,1.78087,18.9261,62.5218,3.14923,1.82881,18.8376,62.3636,3.10101,1.82556,18.8742,62.3053,3.09342,1.84145,0.168464,-0.0164695,0.0479344,0.292412,0.0317574,0.0446825,0.296587,0.0393445,0.0605799
24.1,19.0283,62.8112,3.09789,1.76994,18.8339,62.6964,3.13667,1.84055,18.7423,62.5379,3.09029,1.83888,18.7727,62.481,3.08476,1.85558,0.225815,-0.0387773,0.0706123,0.395622,0.00759796,0.068942,0.417559,0.0131322,0.0856452
24.2,18.9671,63.1148,3.10514,1.78654,18.7908,62.9867,3.13253,1.83935,18.7033,62.8268,3.08451,1.83606,18.7296,62.7664,3.07759,1.85231,0.217921,-0.027389,0.0528128,0.390536,0.0206262,0.0495259,0.421619,0.0275542,0.0657723
24.3,18.9006,63.4181,3.09656,1.78523,18.637,63.3998,3.15151,1.84295,18.5742,63.2412,3.10279,1.83728,18.6025,63.1785,3.09503,1.85278,0.264215,-0.0549483,0.0577148,0.371308,-0.00622861,0.0520501,0.38251,0.00153025,0.0675488
24.4,18.8347,63.7207,3.02047,1.79026,18.1793,63.9132,3.23242,1.8985,18.1214,63.7622,3.19751,1.90248,18.145,63.7127,3.20193,1.92204,0.683106,-0.211957,0.108241,0.714505,-0.177047,0.112219,0.68977,-0.18146,0.131781
24.5,18.7689,64.0155,3.03401,1.78393,18.0041,63.9168,3.19076,1.91044,17.9642,63.7673,3.15598,1.91364,17.9879,63.7215,3.16179,1.93318,0.771181,-0.156748,0.12651,0.842155,-0.12197,0.129709,0.834515,-0.127785,0.149252
24.6,18.7048,64.312,3.06918,1.79139,17.7001,64.1644,3.20451,1.93492,17.6917,64.0254,3.17482,1.93786,17.722,63.9863,3.18436,1.95707,1.01547,-0.135325,0.143536,1.05281,-0.105632,0.14647,1.03533,-0.115178,0.165683
24.7,18.6376,64.6115,3.06009,1.79662,17.7775,64.5657,3.2114,1.92588,17.7359,64.4184,3.17857,1.92921,17.7476,64.3727,3.1862,1.94899,0.861317,-0.151315,0.12926,0.922166,-0.118478,0.132596,0.921512,-0.126111,0.152372
24.8,18.5691,64.9098,3.05299,1.82696,17.7838,64.9971,3.22313,1.91825,17.7277,64.8424,3.18676,1.92078,17.7268,64.7897,3.19216,1.94071,0.790095,-0.170146,0.091289,0.844028,-0.133777,0.0938141,0.850806,-0.139177,0.113744
24.9,18.4917,65.2051,2.96935,1.85679,17.5892,65.4122,3.24798,1.92702,17.5519,65.2592,3.2121,1.92836,17.5509,65.2054,3.21792,1.94797,0.925942,-0.278629,0.070226,0.941356,-0.242757,0.0715627,0.940848,-0.248575,0.0911789
25,18.408,65.49,3.02631,1.8564,17.5635,65.7056,3.24953,1.93041,17.5085,65.5521,3.21416,1.93247,17.4957,65.4974,3.22047,1.95247,0.87153,-0.223219,0.0740152,0.90164,-0.187853,0.0760746,0.912311,-0.194166,0.0960774
25.1,18.3227,65.7803,2.93405,1.88019,17.4545,65.7535,3.19549,1.92545,17.4216,65.5923,3.15405,1.92448,17.4078,65.5348,3.15795,1.94416,0.868643,-0.261442,0.0452642,0.920529,-0.220002,0.044292,0.947326,-0.223903,0.0639699
25.2,18.2334,66.0598,2.95429,1.89104,17.484,66.0635,3.18518,1.91641,17.4395,65.8963,3.13994,1.91419,17.4139,65.8332,3.14153,1.93394,0.749353,-0.230889,0.0253667,0.810536,-0.185649,0.0231442,0.850268,-0.18724,0.0428917
25.3,18.1404,66.3402,2.9367,1.87828,17.5945,66.2425,3.1474,1.90166,17.5327,66.0669,3.09659,1.89764,17.493,65.9973,3.09482,1.91743,0.554528,-0.210703,0.0233835,0.666323,-0.159892,0.0193641,0.732632,-0.158117,0.0391562
25.4,18.0515,66.6201,2.93643,1.88727,17.4432,66.8357,3.20573,1.91171,17.3807,66.6668,3.15876,1.90867,17.3358,66.5968,3.15865,1.92854,0.645318,-0.269297,0.024437,0.672434,-0.222322,0.0214053,0.716048,-0.222221,0.0412752
25.5,17.9601,66.8992,2.90923,1.88652,17.5403,67.6286,3.2767,1.90105,17.4416,67.4612,3.23025,1.89843,17.378,67.3836,3.2285,1.91841,0.841559,-0.367466,0.0145335,0.764685,-0.321023,0.0119111,0.757261,-0.319266,0.0318923
25.6,17.8698,67.1757,2.84355,1.86863,17.4922,67.995,3.29467,1.90972,17.3727,67.8282,3.25088,1.90912,17.2969,67.7503,3.25094,1.9298,0.902103,-0.451123,0.0410845,0.820284,-0.407325,0.0404887,0.811345,-0.407386,0.0611658
25.7,17.7863,67.4476,2.78474,1.8711,17.3624,68.6505,3.34516,1.90618,17.2599,68.4855,3.29994,1.9031,17.1824,68.4023,3.29818,1.92299,1.27543,-0.560411,0.0350833,1.16382,-0.515197,0.0320068,1.12966,-0.513439,0.051897
25.8,17.7039,67.7136,2.72279,1.8845,17.2278,69.0398,3.35163,1.90382,17.1499,68.8765,3.30421,1.89776,17.0743,68.7905,3.30067,1.91672,1.40908,-0.628838,0.0193224,1.28818,-0.581416,0.0132602,1.24752,-0.577883,0.0322233
25.9,17.6199,67.9726,2.72137,1.90266,17.2688,69.2737,3.32553,1.8933,17.1893,69.111,3.27529,1.88477,17.1082,69.022,3.26917,1.90293,1.34771,-0.604164,0.0093606,1.21717,-0.553922,0.0178901,1.16753,-0.547801,0.000263363
26,17.5313,68.2299,2.68291,1.9176,17.3357,69.6623,3.31314,1.87109,17.2737,69.5065,3.25839,1.85662,17.1946,69.4138,3.24716,1.87244,1.44575,-0.630228,0.0465125,1.30237,-0.575482,0.0609796,1.23093,-0.564254,0.0451625
26.1,17.4401,68.4822,2.72687,1.92294,17.2907,70.1478,3.33723,1.86866,17.2321,69.9976,3.2831,1.85301,17.1497,69.9041,3.27132,1.86821,1.67235,-0.610369,0.0542802,1.52967,-0.556236,0.0699297,1.45129,-0.544454,0.0547241
26.2,17.346,68.7381,2.75689,1.93529,17.1696,70.5448,3.35269,1.87336,17.1213,70.3972,3.2993,1.85736,17.0368,70.3029,3.28793,1.87248,1.81523,-0.595798,0.0619286,1.6742,-0.542415,0.0779289,1.59499,-0.531039,0.0628067
26.3,17.2477,68.9957,2.72147,1.93587,16.999,70.992,3.37626,1.87854,16.9722,70.8488,3.3235,1.86149,16.889,70.7541,3.31241,1.87624,2.01178,-0.654797,0.0573323,1.87343,-0.602032,0.0743814,1.79459,-0.590945,0.0596287
26.4,17.1506,69.2499,2.63798,1.93735,16.9463,71.0674,3.33444,1.87871,16.9336,70.9277,3.28085,1.8597,16.8522,70.834,3.26906,1.87363,1.82893,-0.69646,0.058634,1.69173,-0.642871,0.0776445,1.61191,-0.631079,0.0637132
26.5,17.056,69.4962,2.67245,1.92734,16.6962,71.2098,3.31819,1.8942,16.7117,71.0688,3.26484,1.87533,16.6331,70.975,3.25453,1.88971,1.75101,-0.64574,0.0331318,1.60988,-0.592395,0.0520069,1.53812,-0.582079,0.0376214
26.6,16.9627,69.7466,2.71246,1.91029,16.5149,71.2248,3.27273,1.90093,16.5661,71.0858,3.21787,1.87966,16.4948,70.9935,3.20731,1.89336,1.54457,-0.560274,0.00935791,1.39672,-0.505411,0.0306254,1.33178,-0.494852,0.016923
26.7,16.8724,70.0024,2.75644,1.89566,16.3587,71.284,3.23935,1.91075,16.4272,71.1442,3.18428,1.88924,16.3566,71.0525,3.17457,1.90312,1.38077,-0.482906,0.0150914,1.22555,-0.427843,0.0064194,1.16996,-0.418128,0.00746002
26.8,16.7844,70.2636,2.80385,1.87653,16.3431,71.6961,3.25582,1.911,16.3984,71.5589,3.20228,1.89034,16.3185,71.4661,3.19307,1.90454,1.49892,-0.451967,0.034473,1.3516,-0.398422,0.0138099,1.28961,-0.389216,0.0280125
26.9,16.7,70.531,2.77932,1.90171,16.1453,72.1761,3.2879,1.9173,16.2219,72.0444,3.23546,1.89604,16.1433,71.9515,3.22692,1.91006,1.73613,-0.508581,0.0155889,1.58709,-0.456141,0.00566416,1.52568,-0.447602,0.00834957
27,16.6097,70.7939,2.81947,1.91577,15.9527,72.1014,3.23107,1.92635,16.0632,71.9694,3.17677,1.9032,15.9908,71.8784,3.16837,1.91689,1.46337,-0.411596,0.0105828,1.29638,-0.357298,0.0125636,1.2487,-0.348898,0.00112146
27.1,16.5144,71.0592,2.82231,1.916,16.0679,72.4057,3.22053,1.91788,16.1535,72.2747,3.16625,1.89476,16.0682,72.182,3.15712,1.90857,1.41864,-0.398223,0.00187775,1.26791,-0.343939,0.0212476,1.20821,-0.334816,0.00743597
27.2,16.4189,71.3248,2.82632,1.92617,15.9529,73.1335,3.28156,1.91321,16.0549,73.0125,3.22823,1.88837,15.9693,72.9186,3.21844,1.90143,1.86781,-0.455236,0.0129676,1.72656,-0.401907,0.0378054,1.65605,-0.392116,0.024743
27.3,16.3206,71.5897,2.85781,1.93578,15.8612,72.7591,3.17902,1.92373,15.9768,72.6327,3.12367,1.89828,15.8918,72.5408,3.11438,1.91161,1.25634,-0.32121,0.0120436,1.09818,-0.265858,0.0374957,1.04323,-0.256571,0.0241679
27.4,16.2186,71.8567,2.9439,1.94639,15.556,72.9786,3.17106,1.93276,15.7265,72.8569,3.11412,1.90438,15.6541,72.7666,3.10477,1.9169,1.30297,-0.227156,0.0136341,1.11468,-0.170223,0.0420111,1.07079,-0.160871,0.0294899
27.5,16.1106,72.1306,2.91375,1.96722,15.7418,73.386,3.16803,1.91617,15.8875,73.2682,3.11066,1.88657,15.8016,73.1759,3.09959,1.8988,1.30849,-0.254281,0.0510457,1.15929,-0.19691,0.0806438,1.09002,-0.185838,0.068419
27.6,15.9981,72.3993,2.91773,1.97349,15.7199,73.2811,3.11063,1.92481,15.8527,73.157,3.0535,1.89691,15.7587,73.0649,3.04368,1.91006,0.924581,-0.192906,0.0486795,0.771507,-0.135778,0.0765794,0.707295,-0.125957,0.0634383
27.7,15.8837,72.6678,2.93267,2.00364,15.5977,73.3794,3.07841,1.92767,15.7553,73.2559,3.01948,1.89775,15.6644,73.1645,3.00924,1.9105,0.766975,-0.145736,0.0759672,0.601982,-0.0868116,0.105891,0.542972,-0.0765657,0.0931359
27.8,15.7607,72.934,3.01068,2.00722,15.3219,73.506,3.07281,1.94772,15.4954,73.3823,3.01618,1.91994,15.4066,73.2931,3.00868,1.93341,0.720897,-0.0621275,0.0594971,0.520902,-0.00550077,0.0872786,0.504281,0.00200038,0.0738079
27.9,15.6334,73.2068,3.02045,2.01025,15.1509,74.3164,3.15421,1.94715,15.3388,74.2064,3.10049,1.91896,15.2497,74.1162,3.09335,1.93203,1.20997,-0.133762,0.0630967,1.04206,-0.0800449,0.0912871,0.987007,-0.0729065,0.0782223
28,15.5049,73.4802,3.00102,2.02182,15.1018,74.7539,3.16161,1.9378,15.309,74.6487,3.10595,1.90658,15.2201,74.5574,3.0971,1.91883,1.33595,-0.160591,0.0840157,1.18487,-0.10493,0.115235,1.11422,-0.0960778,0.102985
28.1,15.3741,73.7503,2.93431,2.02201,15.0897,74.9953,3.14795,1.93596,15.2949,74.8923,3.09238,1.90426,15.2009,74.801,3.08341,1.91648,1.2771,-0.21364,0.0860458,1.1448,-0.158073,0.117751,1.06493,-0.1491,0.105529
28.2,15.2462,74.0144,2.87688,2.03598,14.8056,75.4371,3.17395,1.94182,15.0565,75.3419,3.11803,1.90793,14.9723,75.2516,3.1091,1.91943,1.48942,-0.297072,0.0941566,1.34103,-0.241147,0.128052,1.26719,-0.232224,0.116552
28.3,15.1171,74.2715,2.89835,2.05102,14.5224,75.7452,3.18491,1.95287,14.8085,75.6544,3.12926,1.91834,14.7311,75.5653,3.1213,1.92972,1.58921,-0.286556,0.0981583,1.41692,-0.230912,0.132682,1.35017,-0.222954,0.121306
28.4,14.9832,74.5285,2.80671,2.04548,14.2424,75.836,3.19453,1.98752,14.5034,75.7404,3.14524,1.96083,14.4146,75.6526,3.14316,1.97488,1.50279,-0.387816,0.0579543,1.30338,-0.33853,0.0846507,1.25968,-0.336444,0.0705987
28.5,14.8549,74.7782,2.84643,2.0393,14.2656,76.2785,3.21364,1.98467,14.5025,76.1859,3.16646,1.95925,14.4009,76.0968,3.16494,1.97372,1.61195,-0.367213,0.0546285,1.45114,-0.320035,0.0800496,1.39465,-0.318511,0.0655755
28.6,14.7264,75.0321,2.9202,2.05694,14.1488,75.7084,3.08933,2.00055,14.3945,75.6094,3.03965,1.97492,14.2916,75.5271,3.03967,1.99004,0.889394,-0.169129,0.056383,0.665924,-0.119445,0.0820128,0.658817,-0.119467,0.0669004
28.7,14.59,75.2903,2.91543,2.07468,14.2911,76.1355,3.10473,1.99436,14.4892,76.0391,3.0583,1.97104,14.3659,75.9551,3.05901,1.98687,0.896498,-0.189297,0.0803124,0.755557,-0.142873,0.103636,0.701544,-0.143582,0.0878033
28.8,14.4492,75.5456,2.94983,2.06723,14.2537,76.157,3.0594,1.9957,14.4507,76.0569,3.01111,1.97183,14.3214,75.9743,3.01196,1.98797,0.641913,-0.109563,0.0715278,0.511265,-0.0612746,0.0953993,0.447354,-0.0621237,0.0792618
28.9,14.3087,75.805,2.8996,2.06794,14.0453,76.3499,3.05601,2.0065,14.2586,76.2531,3.0084,1.9826,14.1309,76.1729,3.01045,1.99873,0.605272,-0.156409,0.0614411,0.45092,-0.108797,0.0853372,0.408588,-0.110846,0.0692119
29,14.1704,76.0599,2.99239,2.04915,13.7547,76.4227,3.03186,2.01806,14.0078,76.3261,2.98197,1.99246,13.8886,76.2489,2.98462,2.00834,0.551811,-0.0394659,0.0310829,0.311957,0.0104174,0.0566865,0.339331,0.00776629,0.0408076
29.1,14.0327,76.3255,2.91039,2.07151,13.3325,76.8664,3.10579,2.04945,13.5998,76.7908,3.06535,2.02716,13.4883,76.7185,3.07219,2.04275,0.884766,-0.1954,0.02206,0.635534,-0.154958,0.044342,0.67142,-0.1618,0.0287508
29.2,13.893,76.5808,3.03121,2.10291,12.838,77.4678,3.18824,2.07131,13.1551,77.4082,3.1515,2.04866,13.0584,77.3366,3.16011,2.06346,1.37828,-0.157037,0.0315968,1.10856,-0.120288,0.0542492,1.12594,-0.128906,0.0394499
29.3,13.7392,76.842,3.09953,2.11205,13.0847,77.3827,3.11316,2.06295,13.3413,77.3164,3.07623,2.04215,13.2187,77.2477,3.08562,2.05816,0.848879,-0.0136291,0.0490961,0.619158,0.0233009,0.0699043,0.6599,0.0139137,0.0538946
29.4,13.5795,77.1077,3.07904,2.09604,12.7218,77.739,3.1465,2.07905,13.013,77.6813,3.11086,2.05769,12.8987,77.6144,3.12158,2.0733,1.06495,-0.0674656,0.0169879,0.806216,-0.0318195,0.0383438,0.848647,-0.0425443,0.0227401
29.5,13.4251,77.3741,3.09004,2.06555,12.4978,78.2843,3.16669,2.07085,12.8246,78.222,3.12613,2.04688,12.7146,78.1517,3.13551,2.0622,1.2994,-0.0766425,0.00530417,1.03899,-0.0360823,0.0186664,1.05332,-0.0454683,0.00334799
29.6,13.2784,77.646,3.07476,2.09022,12.029,78.1934,3.13411,2.09461,12.4157,78.1351,3.0914,2.06882,12.3217,78.0718,3.10255,2.08378,1.36397,-0.059345,0.0043881,0.991625,-0.0166369,0.0213951,1.04713,-0.0277926,0.00644084
29.7,13.1257,77.913,3.11606,2.08795,11.7504,78.1161,3.08839,2.10747,12.1679,78.0571,3.04318,2.08049,12.0795,77.9997,3.05559,2.09545,1.39022,0.0276723,0.0195173,0.968625,0.0728785,0.00746354,1.04987,0.0604646,0.00750491
29.8,12.9717,78.1838,3.12592,2.10231,11.4323,78.5176,3.11279,2.11378,11.8838,78.4633,3.06655,2.08551,11.8021,78.4059,3.07929,2.10018,1.57518,0.0131273,0.0114658,1.12323,0.059371,0.0167972,1.19046,0.0466297,0.00213572
29.9,12.8133,78.4533,3.18503,2.11119,11.2191,79.0314,3.16405,2.12123,11.6729,78.9864,3.12097,2.09379,11.5886,78.9275,3.13463,2.10838,1.69577,0.0209735,0.0100442,1.25884,0.0640555,0.0174029,1.31332,0.0504013,0.00280956
30,12.6494,78.7264,3.11261,2.10859,10.8804,79.7881,3.24835,2.12626,11.3608,79.7532,3.20698,2.09839,11.2811,79.6901,3.22078,2.11255,2.06317,-0.135743,0.0176731,1.6477,-0.094368,0.0101944,1.67355,-0.108172,0.00396274
30.1,12.49,78.9937,3.14082,2.11877,10.9121,79.912,3.20853,2.12127,11.3712,79.8744,3.16639,2.09373,11.2785,79.8133,3.18072,2.10847,1.82558,-0.0677109,0.00249277,1.4238,-0.0255775,0.0250458,1.46268,-0.0399002,0.0103039
30.2,12.3263,79.2618,3.17936,2.12526,10.519,80.0814,3.22535,2.14391,11.0062,80.0517,3.18477,2.11666,10.9197,79.9941,3.20113,2.13124,1.9845,-0.0459948,0.0186429,1.53843,-0.00541224,0.00860452,1.58583,-0.0217664,0.00597588
30.3,12.1589,79.5321,3.22483,2.10875,10.4783,80.5241,3.23049,2.13464,10.9558,80.4936,3.18915,2.10723,10.8598,80.4342,3.20533,2.12212,1.95159,-0.00566088,0.0258833,1.54011,0.0356753,0.00152303,1.58162,0.0194972,0.0133693
30.4,11.9937,79.8091,3.2008,2.10183,10.4075,80.805,3.25056,2.14495,10.8547,80.78,3.2136,2.11999,10.7448,80.7209,3.23156,2.13534,1.87294,-0.0497594,0.0431185,1.49664,-0.012801,0.0181605,1.54634,-0.0307658,0.033516
30.5,11.8316,80.0851,3.2726,2.11133,10.2658,81.1998,3.26434,2.14461,10.7129,81.1763,3.22735,2.11964,10.5975,81.1164,3.24567,2.13515,1.92208,0.00825332,0.0332799,1.56279,0.0452509,0.00830584,1.60828,0.0269325,0.0238132
30.6,11.6632,80.3657,3.30392,2.12284,9.98263,81.6907,3.29958,2.14807,10.4518,81.6711,3.26206,2.1224,10.3385,81.6096,3.28061,2.13775,2.14011,0.00433288,0.0252353,1.78091,0.0418582,0.000435297,1.81719,0.023304,0.0149106
30.7,11.4899,80.647,3.29762,2.11516,9.82121,82.559,3.4117,2.15386,10.2645,82.5487,3.38027,2.13081,10.1386,82.4797,3.39968,2.14626,2.53785,-0.114085,0.038701,2.26237,-0.0826516,0.0156546,2.27707,-0.102068,0.0311078
30.8,11.3192,80.9291,3.30161,2.1099,9.6001,83.3714,3.48123,2.14672,10.0552,83.3623,3.44944,2.12317,9.92712,83.2874,3.46826,2.13847,2.9867,-0.179616,0.0368219,2.74189,-0.147831,0.0132668,2.7385,-0.166649,0.0285714
30.9,11.1497,81.2124,3.27401,2.12637,9.21086,84.3971,3.60416,2.14919,9.69075,84.3927,3.57356,2.12564,9.56464,84.31,3.59234,2.1406,3.72844,-0.330143,0.0228199,3.49898,-0.299544,0.000730258,3.47958,-0.318329,0.0142224
31,10.977,81.4906,3.29499,2.1343,9.10649,84.6687,3.60852,2.15647,9.5663,84.6665,3.57966,2.13425,9.42745,84.5838,3.5999,2.14975,3.68769,-0.313534,0.0221631,3.47514,-0.284673,5.22707e-05,3.45967,-0.304909,0.015447
31.1,10.801,81.7691,3.32991,2.16565,8.93444,85.3921,3.66603,2.15156,9.39255,85.3906,3.63765,2.12953,9.24672,85.3032,3.65781,2.1451,4.07556,-0.336117,0.0140932,3.88572,-0.307735,0.0361164,3.86075,-0.3279,0.0205509
31.2,10.6144,82.0449,3.418,2.19759,8.8644,85.4851,3.61108,2.1452,9.32665,85.4845,3.5804,2.12184,9.17636,85.4007,3.60048,2.13754,3.85969,-0.19308,0.0523941,3.67277,-0.162403,0.0757504,3.6509,-0.182485,0.0600502
31.3,10.4139,82.3217,3.45887,2.21187,8.73104,85.5984,3.57918,2.14879,9.19439,85.5998,3.54768,2.12509,9.03835,85.5186,3.56855,2.14105,3.68352,-0.120311,0.0630842,3.49755,-0.0888127,0.0867805,3.48028,-0.109678,0.0708193
31.4,10.207,82.5989,3.52538,2.20246,8.82465,86.4198,3.63362,2.13174,9.2455,86.4201,3.60472,2.10947,9.06958,86.3321,3.62507,2.12585,4.06325,-0.108239,0.070719,3.94027,-0.0793369,0.0929904,3.90261,-0.0996918,0.0766064
31.5,9.99887,82.8835,3.54382,2.20901,8.76176,86.9839,3.64713,2.11837,9.18269,86.985,3.61724,2.09513,9.00095,86.8948,3.63667,2.11145,4.28301,-0.103304,0.0906379,4.18194,-0.0734192,0.113876,4.13361,-0.0928491,0.097557
31.6,9.78774,83.1681,3.56638,2.20351,8.49248,86.8716,3.63144,2.15257,8.89358,86.8738,3.60447,2.13252,8.69792,86.7861,3.6279,2.14995,3.92347,-0.0650528,0.0509334,3.8121,-0.0380837,0.0709886,3.7786,-0.0615187,0.0535583
31.7,9.57685,83.4557,3.67959,2.23017,8.31289,87.1769,3.63647,2.15816,8.71264,87.1812,3.60964,2.1383,8.51022,87.0936,3.63394,2.15593,3.93003,0.0431213,0.0720082,3.82442,0.0699469,0.0918663,3.79105,0.0456452,0.0742338
31.8,9.35143,83.7465,3.64587,2.24863,8.15444,87.6012,3.65469,2.1598,8.54992,87.6069,3.62818,2.14019,8.33978,87.5178,3.65301,2.15799,4.03627,-0.00882715,0.0888241,3.94268,0.0176833,0.108441,3.90465,-0.00714048,0.0906342
31.9,9.12279,84.0305,3.69176,2.22987,7.90799,87.9208,3.65871,2.16426,8.31801,87.9288,3.63107,2.14403,8.10611,87.8401,3.6564,2.16185,4.07556,0.033049,0.0656106,3.98049,0.0606913,0.0858424,3.94296,0.035367,0.0680187
32,8.89672,84.3224,3.71106,2.21432,7.65016,87.9778,3.64568,2.18245,8.06189,87.9893,3.61843,2.16275,7.84414,87.9038,3.6457,2.18083,3.86214,0.0653724,0.0318755,3.76077,0.0926274,0.0515736,3.73289,0.0653576,0.0334911
32.1,8.67405,84.6192,3.70233,2.24491,7.6233,88.1778,3.59443,2.16963,8.03763,88.1864,3.56418,2.1486,7.81377,88.1032,3.59104,2.16696,3.7104,0.107906,0.0752815,3.62346,0.138158,0.0963108,3.58855,0.111291,0.0779589
32.2,8.44294,84.9085,3.71693,2.27217,7.43261,88.4944,3.58674,2.16811,7.86081,88.5041,3.5547,2.14612,7.63503,88.4214,3.5816,2.1645,3.72553,0.130193,0.104065,3.64248,0.162228,0.126059,3.60466,0.135328,0.107679
32.3,8.2031,85.1924,3.7167,2.29727,7.19168,88.5287,3.55091,2.17691,7.63758,88.5398,3.51684,2.15406,7.41128,88.4613,3.54467,2.17252,3.48618,0.165787,0.12036,3.39477,0.199863,0.143202,3.36343,0.172027,0.124749
